time,wind_speed,wind_direction,stability_class,number,latitude,longitude,expver
2024-04-04 17:00:00,4.7063937,104.665054,D,0,55.58,13.01,0001
2024-04-04 18:00:00,4.1407633,119.29877,D,0,55.58,13.01,0001
2024-04-04 19:00:00,2.960477,146.97083,E,0,55.58,13.01,0001
2024-04-04 20:00:00,2.357419,198.92892,E,0,55.58,13.01,0001
2024-04-04 21:00:00,3.216181,227.02966,D,0,55.58,13.01,0001
2024-04-04 22:00:00,4.5236406,241.67807,D,0,55.58,13.01,0001
2024-04-04 23:00:00,6.3424964,252.39482,D,0,55.58,13.01,0001
2024-04-05 00:00:00,6.1251206,255.56421,D,0,55.58,13.01,0001
2024-04-05 01:00:00,5.605108,250.18452,D,0,55.58,13.01,0001
2024-04-05 02:00:00,5.4528284,245.24042,D,0,55.58,13.01,0001
2024-04-05 03:00:00,5.5618944,246.72308,D,0,55.58,13.01,0001
2024-04-05 04:00:00,5.3171268,249.0541,D,0,55.58,13.01,0001
2024-04-05 05:00:00,5.2611413,249.3649,D,0,55.58,13.01,0001
2024-04-05 06:00:00,5.0673265,250.45892,D,0,55.58,13.01,0001
2024-04-05 07:00:00,5.232657,252.42775,D,0,55.58,13.01,0001
2024-04-05 08:00:00,5.5292087,256.8157,D,0,55.58,13.01,0001
2024-04-05 09:00:00,4.947248,255.10997,D,0,55.58,13.01,0001
2024-04-05 10:00:00,4.6441875,233.45697,C,0,55.58,13.01,0001
2024-04-05 11:00:00,4.940227,221.06822,C,0,55.58,13.01,0001
2024-04-05 12:00:00,4.943596,208.36456,C,0,55.58,13.01,0001
2024-04-05 13:00:00,5.0374546,194.85806,D,0,55.58,13.01,0001
2024-04-05 14:00:00,4.6065183,183.54387,D,0,55.58,13.01,0001
2024-04-05 15:00:00,4.342071,175.21106,D,0,55.58,13.01,0001
2024-04-05 16:00:00,5.25169,169.03613,D,0,55.58,13.01,0001
2024-04-05 17:00:00,6.610069,180.69125,D,0,55.58,13.01,0001
2024-04-05 18:00:00,8.196209,202.49387,D,0,55.58,13.01,0001
2024-04-05 19:00:00,8.206271,229.9577,D,0,55.58,13.01,0001
2024-04-05 20:00:00,8.102574,243.0037,D,0,55.58,13.01,0001
2024-04-05 21:00:00,8.298268,252.13618,D,0,55.58,13.01,0001
2024-04-05 22:00:00,7.8436766,261.74734,D,0,55.58,13.01,0001
2024-04-05 23:00:00,7.0861506,259.40445,D,0,55.58,13.01,0001
2024-04-06 00:00:00,6.804591,260.06396,D,0,55.58,13.01,0001
2024-04-06 01:00:00,6.525132,259.1563,D,0,55.58,13.01,0001
2024-04-06 02:00:00,6.3999863,257.10837,D,0,55.58,13.01,0001
2024-04-06 03:00:00,6.136838,258.49246,D,0,55.58,13.01,0001
2024-04-06 04:00:00,5.3425226,262.70648,D,0,55.58,13.01,0001
2024-04-06 05:00:00,4.702801,262.74994,D,0,55.58,13.01,0001
2024-04-06 06:00:00,4.2966185,259.64896,D,0,55.58,13.01,0001
2024-04-06 07:00:00,3.8831334,253.73,C,0,55.58,13.01,0001
2024-04-06 08:00:00,3.9060028,253.56567,C,0,55.58,13.01,0001
2024-04-06 09:00:00,3.9222462,249.1309,C,0,55.58,13.01,0001
2024-04-06 10:00:00,4.0945435,241.0653,C,0,55.58,13.01,0001
2024-04-06 11:00:00,4.1026363,236.64944,C,0,55.58,13.01,0001
2024-04-06 12:00:00,3.7181041,228.6123,B,0,55.58,13.01,0001
2024-04-06 13:00:00,3.421398,212.53854,C,0,55.58,13.01,0001
2024-04-06 14:00:00,3.980932,202.18369,C,0,55.58,13.01,0001
2024-04-06 15:00:00,4.3084908,194.67253,D,0,55.58,13.01,0001
2024-04-06 16:00:00,3.8739727,170.34715,C,0,55.58,13.01,0001
2024-04-06 17:00:00,3.763701,149.35104,C,0,55.58,13.01,0001
2024-04-06 18:00:00,4.552019,137.70982,D,0,55.58,13.01,0001
2024-04-06 19:00:00,5.677386,139.64767,D,0,55.58,13.01,0001
2024-04-06 20:00:00,6.243471,144.0899,D,0,55.58,13.01,0001
2024-04-06 21:00:00,6.470092,147.71005,D,0,55.58,13.01,0001
2024-04-06 22:00:00,6.714876,150.8717,D,0,55.58,13.01,0001
2024-04-06 23:00:00,6.405079,163.05405,D,0,55.58,13.01,0001
2024-04-07 00:00:00,5.5317383,180.45013,D,0,55.58,13.01,0001
2024-04-07 01:00:00,4.4064336,192.12277,D,0,55.58,13.01,0001
2024-04-07 02:00:00,3.5154188,194.33313,D,0,55.58,13.01,0001
2024-04-07 03:00:00,3.1802566,179.44087,D,0,55.58,13.01,0001
2024-04-07 04:00:00,3.764373,167.90392,C,0,55.58,13.01,0001
2024-04-07 05:00:00,3.8041792,173.56473,C,0,55.58,13.01,0001
2024-04-07 06:00:00,4.2023706,204.3772,D,0,55.58,13.01,0001
2024-04-07 07:00:00,4.36822,236.70602,D,0,55.58,13.01,0001
2024-04-07 08:00:00,6.167969,277.92816,D,0,55.58,13.01,0001
2024-04-07 09:00:00,5.8249664,283.20517,D,0,55.58,13.01,0001
2024-04-07 10:00:00,3.8342884,260.60214,B,0,55.58,13.01,0001
2024-04-07 11:00:00,6.079193,244.14624,D,0,55.58,13.01,0001
2024-04-07 12:00:00,6.4552813,238.24721,D,0,55.58,13.01,0001
2024-04-07 13:00:00,6.5856156,234.77133,D,0,55.58,13.01,0001
2024-04-07 14:00:00,6.098777,233.34683,D,0,55.58,13.01,0001
2024-04-07 15:00:00,5.339831,230.32353,D,0,55.58,13.01,0001
2024-04-07 16:00:00,4.0070324,220.56464,D,0,55.58,13.01,0001
2024-04-07 17:00:00,2.8923833,208.37875,C,0,55.58,13.01,0001
2024-04-07 18:00:00,2.6884336,193.2737,F,0,55.58,13.01,0001
2024-04-07 19:00:00,2.5397282,183.55757,F,0,55.58,13.01,0001
2024-04-07 20:00:00,2.8574734,174.39685,F,0,55.58,13.01,0001
2024-04-07 21:00:00,3.2036734,169.4909,D,0,55.58,13.01,0001
2024-04-07 22:00:00,3.4403272,142.00836,D,0,55.58,13.01,0001
2024-04-07 23:00:00,3.8841267,145.6217,D,0,55.58,13.01,0001
2024-04-08 00:00:00,3.5598989,155.05527,D,0,55.58,13.01,0001
2024-04-08 01:00:00,3.4016716,166.01105,D,0,55.58,13.01,0001
2024-04-08 02:00:00,3.8762722,173.5438,D,0,55.58,13.01,0001
2024-04-08 03:00:00,5.2211375,191.80608,D,0,55.58,13.01,0001
2024-04-08 04:00:00,5.657046,200.6903,D,0,55.58,13.01,0001
2024-04-08 05:00:00,4.8719826,201.54144,D,0,55.58,13.01,0001
2024-04-08 06:00:00,4.674631,200.16785,D,0,55.58,13.01,0001
2024-04-08 07:00:00,3.86532,203.19043,C,0,55.58,13.01,0001
2024-04-08 08:00:00,3.4611518,203.40224,C,0,55.58,13.01,0001
2024-04-08 09:00:00,3.3422997,205.31319,C,0,55.58,13.01,0001
2024-04-08 10:00:00,2.6258068,201.42018,B,0,55.58,13.01,0001
2024-04-08 11:00:00,2.4436235,209.90639,B,0,55.58,13.01,0001
2024-04-08 12:00:00,2.180436,211.97157,B,0,55.58,13.01,0001
2024-04-08 13:00:00,1.6189479,206.64987,B,0,55.58,13.01,0001
2024-04-08 14:00:00,1.957742,176.80284,B,0,55.58,13.01,0001
2024-04-08 15:00:00,2.7692535,168.8742,C,0,55.58,13.01,0001
2024-04-08 16:00:00,2.151559,158.92334,C,0,55.58,13.01,0001
2024-04-08 17:00:00,1.2283802,173.74582,B,0,55.58,13.01,0001
2024-04-08 18:00:00,1.8456335,202.28683,F,0,55.58,13.01,0001
2024-04-08 19:00:00,1.8303599,187.65436,F,0,55.58,13.01,0001
2024-04-08 20:00:00,1.4814183,172.31705,F,0,55.58,13.01,0001
2024-04-08 21:00:00,1.1777662,94.557785,F,0,55.58,13.01,0001
2024-04-08 22:00:00,2.1162214,75.42325,E,0,55.58,13.01,0001
2024-04-08 23:00:00,2.085953,66.60687,E,0,55.58,13.01,0001
2024-04-09 00:00:00,2.3755212,83.81726,E,0,55.58,13.01,0001
2024-04-09 01:00:00,2.8832147,93.10341,E,0,55.58,13.01,0001
2024-04-09 02:00:00,3.1668766,93.299225,D,0,55.58,13.01,0001
2024-04-09 03:00:00,3.1819808,97.12401,E,0,55.58,13.01,0001
2024-04-09 04:00:00,3.408331,94.33325,C,0,55.58,13.01,0001
2024-04-09 05:00:00,3.9092906,94.61362,C,0,55.58,13.01,0001
2024-04-09 06:00:00,3.7386136,106.667435,C,0,55.58,13.01,0001
2024-04-09 07:00:00,4.615825,104.50926,D,0,55.58,13.01,0001
2024-04-09 08:00:00,5.1968436,110.1767,D,0,55.58,13.01,0001
2024-04-09 09:00:00,5.657968,113.46901,D,0,55.58,13.01,0001
2024-04-09 10:00:00,5.9013386,118.71251,C,0,55.58,13.01,0001
2024-04-09 11:00:00,5.5787425,123.65018,C,0,55.58,13.01,0001
2024-04-09 12:00:00,4.7587147,120.276764,C,0,55.58,13.01,0001
2024-04-09 13:00:00,2.800775,155.39435,C,0,55.58,13.01,0001
2024-04-09 14:00:00,2.2360768,212.15863,C,0,55.58,13.01,0001
2024-04-09 15:00:00,0.41896656,186.78902,B,0,55.58,13.01,0001
2024-04-09 16:00:00,3.1470797,261.6681,C,0,55.58,13.01,0001
2024-04-09 17:00:00,6.3317127,288.48752,D,0,55.58,13.01,0001
2024-04-09 18:00:00,6.657114,290.8513,D,0,55.58,13.01,0001
2024-04-09 19:00:00,5.484357,283.41864,D,0,55.58,13.01,0001
2024-04-09 20:00:00,3.889897,272.64542,D,0,55.58,13.01,0001
2024-04-09 21:00:00,3.731742,247.32486,D,0,55.58,13.01,0001
2024-04-09 22:00:00,4.950438,227.77429,D,0,55.58,13.01,0001
2024-04-09 23:00:00,5.3322353,221.59439,D,0,55.58,13.01,0001
2024-04-10 00:00:00,6.088567,224.2245,D,0,55.58,13.01,0001
2024-04-10 01:00:00,6.5617714,223.91705,D,0,55.58,13.01,0001
2024-04-10 02:00:00,7.355979,223.1492,D,0,55.58,13.01,0001
2024-04-10 03:00:00,7.619448,226.05891,D,0,55.58,13.01,0001
2024-04-10 04:00:00,7.845718,224.5741,D,0,55.58,13.01,0001
2024-04-10 05:00:00,8.326824,226.77902,D,0,55.58,13.01,0001
2024-04-10 06:00:00,8.551227,230.27885,D,0,55.58,13.01,0001
2024-04-10 07:00:00,7.9626365,232.1727,D,0,55.58,13.01,0001
2024-04-10 08:00:00,10.265394,249.17706,D,0,55.58,13.01,0001
2024-04-10 09:00:00,9.273762,257.64984,D,0,55.58,13.01,0001
2024-04-10 10:00:00,8.827939,263.49307,D,0,55.58,13.01,0001
2024-04-10 11:00:00,8.477322,269.00842,D,0,55.58,13.01,0001
2024-04-10 12:00:00,8.208424,270.02457,D,0,55.58,13.01,0001
2024-04-10 13:00:00,8.849661,273.75458,D,0,55.58,13.01,0001
2024-04-10 14:00:00,8.705608,272.22153,D,0,55.58,13.01,0001
2024-04-10 15:00:00,8.328782,271.47916,D,0,55.58,13.01,0001
2024-04-10 16:00:00,7.504249,270.8087,D,0,55.58,13.01,0001
2024-04-10 17:00:00,6.2277136,266.29855,D,0,55.58,13.01,0001
2024-04-10 18:00:00,5.139978,265.26074,D,0,55.58,13.01,0001
2024-04-10 19:00:00,4.1729813,260.9308,D,0,55.58,13.01,0001
2024-04-10 20:00:00,3.6497629,249.55865,E,0,55.58,13.01,0001
2024-04-10 21:00:00,3.6766691,236.61028,E,0,55.58,13.01,0001
2024-04-10 22:00:00,3.7470133,228.48596,E,0,55.58,13.01,0001
2024-04-10 23:00:00,4.2121024,227.56114,D,0,55.58,13.01,0001
2024-04-11 00:00:00,4.2320824,224.02951,D,0,55.58,13.01,0001
2024-04-11 01:00:00,4.0909724,210.15302,D,0,55.58,13.01,0001
2024-04-11 02:00:00,4.7808895,198.07553,D,0,55.58,13.01,0001
2024-04-11 03:00:00,5.998982,193.91766,D,0,55.58,13.01,0001
2024-04-11 04:00:00,7.0752573,196.14502,D,0,55.58,13.01,0001
2024-04-11 05:00:00,8.028921,203.90424,D,0,55.58,13.01,0001
2024-04-11 06:00:00,8.499975,208.11505,D,0,55.58,13.01,0001
2024-04-11 07:00:00,8.666698,212.26503,D,0,55.58,13.01,0001
2024-04-11 08:00:00,8.882139,215.67621,D,0,55.58,13.01,0001
2024-04-11 09:00:00,8.668091,219.4823,D,0,55.58,13.01,0001
2024-04-11 10:00:00,8.119437,222.76538,D,0,55.58,13.01,0001
2024-04-11 11:00:00,7.767015,221.73114,D,0,55.58,13.01,0001
2024-04-11 12:00:00,8.535928,228.64777,D,0,55.58,13.01,0001
2024-04-11 13:00:00,8.23025,234.08635,D,0,55.58,13.01,0001
2024-04-11 14:00:00,7.838038,238.26923,D,0,55.58,13.01,0001
2024-04-11 15:00:00,7.300487,241.25067,D,0,55.58,13.01,0001
2024-04-11 16:00:00,7.1086516,241.948,D,0,55.58,13.01,0001
2024-04-11 17:00:00,7.203552,242.42242,D,0,55.58,13.01,0001
2024-04-11 18:00:00,7.0861425,243.8861,D,0,55.58,13.01,0001
2024-04-11 19:00:00,7.117948,246.6352,D,0,55.58,13.01,0001
2024-04-11 20:00:00,6.9208837,250.76886,D,0,55.58,13.01,0001
2024-04-11 21:00:00,6.391831,254.34203,D,0,55.58,13.01,0001
2024-04-11 22:00:00,5.4078293,257.4844,D,0,55.58,13.01,0001
2024-04-11 23:00:00,4.9601073,256.57635,D,0,55.58,13.01,0001
2024-04-12 00:00:00,4.6265306,251.88858,D,0,55.58,13.01,0001
2024-04-12 01:00:00,4.854017,250.90532,D,0,55.58,13.01,0001
2024-04-12 02:00:00,5.0335975,251.5895,D,0,55.58,13.01,0001
2024-04-12 03:00:00,5.0074563,250.74103,D,0,55.58,13.01,0001
2024-04-12 04:00:00,5.0726256,251.60101,D,0,55.58,13.01,0001
2024-04-12 05:00:00,4.756803,249.83824,D,0,55.58,13.01,0001
2024-04-12 06:00:00,4.999213,247.38779,D,0,55.58,13.01,0001
2024-04-12 07:00:00,4.7963142,236.18304,D,0,55.58,13.01,0001
2024-04-12 08:00:00,5.3853297,225.37288,D,0,55.58,13.01,0001
2024-04-12 09:00:00,7.1320662,226.16064,D,0,55.58,13.01,0001
2024-04-12 10:00:00,7.920419,212.25493,D,0,55.58,13.01,0001
2024-04-12 11:00:00,8.298434,209.86443,D,0,55.58,13.01,0001
2024-04-12 12:00:00,7.2940326,215.52838,D,0,55.58,13.01,0001
2024-04-12 13:00:00,7.2667546,223.8093,D,0,55.58,13.01,0001
2024-04-12 14:00:00,7.365386,231.88745,D,0,55.58,13.01,0001
2024-04-12 15:00:00,7.8199415,242.38591,D,0,55.58,13.01,0001
2024-04-12 16:00:00,7.829806,246.56975,D,0,55.58,13.01,0001
2024-04-12 17:00:00,7.7342315,256.22714,D,0,55.58,13.01,0001
2024-04-12 18:00:00,7.1242943,263.11,D,0,55.58,13.01,0001
2024-04-12 19:00:00,6.6928763,268.09894,D,0,55.58,13.01,0001
2024-04-12 20:00:00,6.2882586,271.62692,D,0,55.58,13.01,0001
2024-04-12 21:00:00,5.627234,272.54865,D,0,55.58,13.01,0001
2024-04-12 22:00:00,4.850825,273.47305,D,0,55.58,13.01,0001
2024-04-12 23:00:00,4.478134,270.88422,D,0,55.58,13.01,0001
2024-04-13 00:00:00,4.23339,265.0328,D,0,55.58,13.01,0001
2024-04-13 01:00:00,3.7538278,256.13855,D,0,55.58,13.01,0001
2024-04-13 02:00:00,3.8703506,247.30963,D,0,55.58,13.01,0001
2024-04-13 03:00:00,3.6830635,238.99956,D,0,55.58,13.01,0001
2024-04-13 04:00:00,4.1231303,239.2836,D,0,55.58,13.01,0001
2024-04-13 05:00:00,4.2983065,235.00249,D,0,55.58,13.01,0001
2024-04-13 06:00:00,4.7525167,236.33908,D,0,55.58,13.01,0001
2024-04-13 07:00:00,5.436296,240.86186,D,0,55.58,13.01,0001
2024-04-13 08:00:00,5.703051,245.40376,D,0,55.58,13.01,0001
2024-04-13 09:00:00,6.525468,253.68027,D,0,55.58,13.01,0001
2024-04-13 10:00:00,5.9212446,248.14459,C,0,55.58,13.01,0001
2024-04-13 11:00:00,6.5778856,247.7152,D,0,55.58,13.01,0001
2024-04-13 12:00:00,6.345271,246.40262,D,0,55.58,13.01,0001
2024-04-13 13:00:00,6.473273,249.5097,D,0,55.58,13.01,0001
2024-04-13 14:00:00,6.1281095,249.71338,D,0,55.58,13.01,0001
2024-04-13 15:00:00,5.526477,245.3062,D,0,55.58,13.01,0001
2024-04-13 16:00:00,5.410707,242.38657,D,0,55.58,13.01,0001
2024-04-13 17:00:00,5.5471115,241.98236,D,0,55.58,13.01,0001
2024-04-13 18:00:00,5.203586,240.03714,D,0,55.58,13.01,0001
2024-04-13 19:00:00,4.293535,228.89618,D,0,55.58,13.01,0001
2024-04-13 20:00:00,3.8958223,210.75397,D,0,55.58,13.01,0001
2024-04-13 21:00:00,4.721308,204.35553,D,0,55.58,13.01,0001
2024-04-13 22:00:00,5.546256,203.5437,D,0,55.58,13.01,0001
2024-04-13 23:00:00,6.2858534,229.2092,D,0,55.58,13.01,0001
2024-04-14 00:00:00,7.1483984,256.71075,D,0,55.58,13.01,0001
2024-04-14 01:00:00,6.988419,264.97488,D,0,55.58,13.01,0001
2024-04-14 02:00:00,7.268784,262.02435,D,0,55.58,13.01,0001
2024-04-14 03:00:00,8.529211,265.32486,D,0,55.58,13.01,0001
2024-04-14 04:00:00,8.820286,274.34872,D,0,55.58,13.01,0001
2024-04-14 05:00:00,8.312329,276.23953,D,0,55.58,13.01,0001
2024-04-14 06:00:00,7.6929264,271.00342,D,0,55.58,13.01,0001
2024-04-14 07:00:00,10.39486,273.87476,D,0,55.58,13.01,0001
2024-04-14 08:00:00,10.748622,275.1644,D,0,55.58,13.01,0001
2024-04-14 09:00:00,10.690891,274.99954,D,0,55.58,13.01,0001
2024-04-14 10:00:00,10.448037,266.8342,D,0,55.58,13.01,0001
2024-04-14 11:00:00,11.315698,269.88354,D,0,55.58,13.01,0001
2024-04-14 12:00:00,11.52222,271.0652,D,0,55.58,13.01,0001
2024-04-14 13:00:00,11.400133,273.2979,D,0,55.58,13.01,0001
2024-04-14 14:00:00,11.319834,275.9855,D,0,55.58,13.01,0001
2024-04-14 15:00:00,10.497613,277.78894,D,0,55.58,13.01,0001
2024-04-14 16:00:00,8.591316,277.82095,D,0,55.58,13.01,0001
2024-04-14 17:00:00,7.7461853,276.30746,D,0,55.58,13.01,0001
2024-04-14 18:00:00,6.92173,274.39505,D,0,55.58,13.01,0001
2024-04-14 19:00:00,6.4653287,270.93088,D,0,55.58,13.01,0001
2024-04-14 20:00:00,6.180077,271.4901,D,0,55.58,13.01,0001
2024-04-14 21:00:00,5.98114,271.7933,D,0,55.58,13.01,0001
2024-04-14 22:00:00,5.7919626,273.5401,D,0,55.58,13.01,0001
2024-04-14 23:00:00,5.5054917,272.84305,D,0,55.58,13.01,0001
2024-04-15 00:00:00,5.3744855,274.75763,D,0,55.58,13.01,0001
2024-04-15 01:00:00,5.0236936,279.7706,D,0,55.58,13.01,0001
2024-04-15 02:00:00,4.5541368,280.4848,D,0,55.58,13.01,0001
2024-04-15 03:00:00,4.126668,279.22174,D,0,55.58,13.01,0001
2024-04-15 04:00:00,3.4497952,271.085,C,0,55.58,13.01,0001
2024-04-15 05:00:00,3.179256,264.92,C,0,55.58,13.01,0001
2024-04-15 06:00:00,3.2864692,268.95453,C,0,55.58,13.01,0001
2024-04-15 07:00:00,3.1047328,271.16534,C,0,55.58,13.01,0001
2024-04-15 08:00:00,2.7455945,245.26132,C,0,55.58,13.01,0001
2024-04-15 09:00:00,2.7097259,224.36247,B,0,55.58,13.01,0001
2024-04-15 10:00:00,2.618938,217.62396,B,0,55.58,13.01,0001
2024-04-15 11:00:00,3.057552,203.42882,B,0,55.58,13.01,0001
2024-04-15 12:00:00,3.4156559,186.97345,B,0,55.58,13.01,0001
2024-04-15 13:00:00,3.6567852,169.74777,C,0,55.58,13.01,0001
2024-04-15 14:00:00,4.0852394,160.4491,D,0,55.58,13.01,0001
2024-04-15 15:00:00,4.3643723,153.62097,D,0,55.58,13.01,0001
2024-04-15 16:00:00,4.4340806,137.36906,D,0,55.58,13.01,0001
2024-04-15 17:00:00,4.470954,123.34506,D,0,55.58,13.01,0001
2024-04-15 18:00:00,4.803919,114.17316,D,0,55.58,13.01,0001
2024-04-15 19:00:00,5.2552567,111.03432,D,0,55.58,13.01,0001
2024-04-15 20:00:00,5.684607,110.3512,D,0,55.58,13.01,0001
2024-04-15 21:00:00,5.639237,111.68425,D,0,55.58,13.01,0001
2024-04-15 22:00:00,5.1771226,97.88878,D,0,55.58,13.01,0001
2024-04-15 23:00:00,5.1100526,99.45909,D,0,55.58,13.01,0001
2024-04-16 00:00:00,4.906411,93.980606,D,0,55.58,13.01,0001
2024-04-16 01:00:00,4.6566143,81.226105,D,0,55.58,13.01,0001
2024-04-16 02:00:00,4.682313,67.681946,D,0,55.58,13.01,0001
2024-04-16 03:00:00,4.838374,55.29773,D,0,55.58,13.01,0001
2024-04-16 04:00:00,5.110846,46.610718,D,0,55.58,13.01,0001
2024-04-16 05:00:00,5.035212,41.231873,D,0,55.58,13.01,0001
2024-04-16 06:00:00,4.950892,39.721222,D,0,55.58,13.01,0001
2024-04-16 07:00:00,4.8933425,42.93628,D,0,55.58,13.01,0001
2024-04-16 08:00:00,5.230836,46.167633,D,0,55.58,13.01,0001
2024-04-16 09:00:00,5.302527,45.546387,C,0,55.58,13.01,0001
2024-04-16 10:00:00,4.475034,32.97235,C,0,55.58,13.01,0001
2024-04-16 11:00:00,5.08198,29.107513,C,0,55.58,13.01,0001
2024-04-16 12:00:00,4.7746367,39.802856,C,0,55.58,13.01,0001
2024-04-16 13:00:00,4.3064246,59.653564,C,0,55.58,13.01,0001
2024-04-16 14:00:00,3.7654872,74.07654,C,0,55.58,13.01,0001
2024-04-16 15:00:00,3.1298108,74.758484,C,0,55.58,13.01,0001
2024-04-16 16:00:00,2.0334847,88.321075,C,0,55.58,13.01,0001
2024-04-16 17:00:00,1.3700706,130.2037,B,0,55.58,13.01,0001
2024-04-16 18:00:00,1.1612306,184.47171,B,0,55.58,13.01,0001
2024-04-16 19:00:00,1.6097722,225.52963,F,0,55.58,13.01,0001
2024-04-16 20:00:00,2.1056898,241.2089,E,0,55.58,13.01,0001
2024-04-16 21:00:00,2.3778722,240.66599,E,0,55.58,13.01,0001
2024-04-16 22:00:00,2.3673532,245.40428,E,0,55.58,13.01,0001
2024-04-16 23:00:00,2.1492612,258.65988,E,0,55.58,13.01,0001
2024-04-17 00:00:00,1.5829949,280.9722,F,0,55.58,13.01,0001
2024-04-17 01:00:00,1.5241078,318.28214,F,0,55.58,13.01,0001
2024-04-17 02:00:00,1.6435324,349.03693,F,0,55.58,13.01,0001
2024-04-17 03:00:00,1.6317289,11.280609,F,0,55.58,13.01,0001
2024-04-17 04:00:00,1.6802597,26.185822,B,0,55.58,13.01,0001
2024-04-17 05:00:00,2.242822,37.940155,C,0,55.58,13.01,0001
2024-04-17 06:00:00,2.1177843,45.145752,C,0,55.58,13.01,0001
2024-04-17 07:00:00,2.1672802,50.803955,C,0,55.58,13.01,0001
2024-04-17 08:00:00,2.466651,43.671997,C,0,55.58,13.01,0001
2024-04-17 09:00:00,2.2265308,37.50638,B,0,55.58,13.01,0001
2024-04-17 10:00:00,2.756809,23.360443,B,0,55.58,13.01,0001
2024-04-17 11:00:00,3.051108,16.250183,B,0,55.58,13.01,0001
2024-04-17 12:00:00,2.781445,14.5589905,B,0,55.58,13.01,0001
2024-04-17 13:00:00,2.373814,17.020508,B,0,55.58,13.01,0001
2024-04-17 14:00:00,2.0901856,18.830688,C,0,55.58,13.01,0001
2024-04-17 15:00:00,1.8802499,20.058594,B,0,55.58,13.01,0001
2024-04-17 16:00:00,1.5431217,22.957153,B,0,55.58,13.01,0001
2024-04-17 17:00:00,0.7468473,17.558472,B,0,55.58,13.01,0001
2024-04-17 18:00:00,0.71750826,272.44427,B,0,55.58,13.01,0001
2024-04-17 19:00:00,1.561706,271.45004,F,0,55.58,13.01,0001
2024-04-17 20:00:00,1.6154345,286.01273,F,0,55.58,13.01,0001
2024-04-17 21:00:00,2.097431,301.99112,F,0,55.58,13.01,0001
2024-04-17 22:00:00,1.8243086,298.22406,F,0,55.58,13.01,0001
2024-04-17 23:00:00,1.8509997,305.93698,F,0,55.58,13.01,0001
2024-04-18 00:00:00,1.9226952,310.66583,F,0,55.58,13.01,0001
2024-04-18 01:00:00,1.865678,315.2539,F,0,55.58,13.01,0001
2024-04-18 02:00:00,1.9152553,314.62762,F,0,55.58,13.01,0001
2024-04-18 03:00:00,1.931575,310.64255,F,0,55.58,13.01,0001
2024-04-18 04:00:00,2.165455,306.96405,C,0,55.58,13.01,0001
2024-04-18 05:00:00,2.2875292,304.25943,C,0,55.58,13.01,0001
2024-04-18 06:00:00,1.9964958,296.376,B,0,55.58,13.01,0001
2024-04-18 07:00:00,1.9150069,285.73508,B,0,55.58,13.01,0001
2024-04-18 08:00:00,2.3212216,281.02814,C,0,55.58,13.01,0001
2024-04-18 09:00:00,2.6435905,270.42575,B,0,55.58,13.01,0001
2024-04-18 10:00:00,2.6016011,277.19656,B,0,55.58,13.01,0001
2024-04-18 11:00:00,3.6693678,279.68854,B,0,55.58,13.01,0001
2024-04-18 12:00:00,3.807649,285.75876,B,0,55.58,13.01,0001
2024-04-18 13:00:00,3.7211032,289.61777,B,0,55.58,13.01,0001
2024-04-18 14:00:00,4.0575995,294.16333,D,0,55.58,13.01,0001
2024-04-18 15:00:00,4.158555,301.1232,D,0,55.58,13.01,0001
2024-04-18 16:00:00,4.1230845,306.04947,D,0,55.58,13.01,0001
2024-04-18 17:00:00,3.2789965,310.42584,C,0,55.58,13.01,0001
2024-04-18 18:00:00,2.0843003,312.9937,C,0,55.58,13.01,0001
2024-04-18 19:00:00,1.8331168,307.77283,F,0,55.58,13.01,0001
2024-04-18 20:00:00,1.6413748,310.34235,F,0,55.58,13.01,0001
2024-04-18 21:00:00,1.3779763,302.72998,F,0,55.58,13.01,0001
2024-04-18 22:00:00,1.0678089,286.13095,F,0,55.58,13.01,0001
2024-04-18 23:00:00,1.0027577,261.2047,F,0,55.58,13.01,0001
2024-04-19 00:00:00,1.1307776,256.757,F,0,55.58,13.01,0001
2024-04-19 01:00:00,0.66051584,207.52457,F,0,55.58,13.01,0001
2024-04-19 02:00:00,0.91283095,164.69147,F,0,55.58,13.01,0001
2024-04-19 03:00:00,1.0456282,129.84267,F,0,55.58,13.01,0001
2024-04-19 04:00:00,1.6266114,109.08296,B,0,55.58,13.01,0001
2024-04-19 05:00:00,2.5311453,111.881805,C,0,55.58,13.01,0001
2024-04-19 06:00:00,2.9615633,118.430405,C,0,55.58,13.01,0001
2024-04-19 07:00:00,3.723186,130.49086,C,0,55.58,13.01,0001
2024-04-19 08:00:00,4.2730756,128.4051,D,0,55.58,13.01,0001
2024-04-19 09:00:00,4.670036,124.83467,C,0,55.58,13.01,0001
2024-04-19 10:00:00,5.2668624,114.49722,C,0,55.58,13.01,0001
2024-04-19 11:00:00,5.720383,102.96735,C,0,55.58,13.01,0001
2024-04-19 12:00:00,6.117506,93.35533,D,0,55.58,13.01,0001
2024-04-19 13:00:00,6.9806585,88.51941,D,0,55.58,13.01,0001
2024-04-19 14:00:00,6.8234954,84.6922,D,0,55.58,13.01,0001
2024-04-19 15:00:00,6.156887,79.09927,D,0,55.58,13.01,0001
2024-04-19 16:00:00,5.3765163,72.882935,D,0,55.58,13.01,0001
2024-04-19 17:00:00,4.747204,66.24957,D,0,55.58,13.01,0001
2024-04-19 18:00:00,4.5107746,60.10327,D,0,55.58,13.01,0001
